url_path,views_total,views_unique
/habahabai/mailstorm,49,43
/habahabai/mailstorm/blob/main/main.py,5,4
/habahabai/mailstorm/releases/tag/v0.5,4,4
/habahabai/mailstorm/blob/main/api.md,3,3
/habahabai/mailstorm/actions,1,1
/habahabai/mailstorm/compare/v0.1...v0.5,1,1
/habahabai/mailstorm/discussions,1,1
/habahabai/mailstorm/issues,1,1
/habahabai/mailstorm/issues/1,1,1
/habahabai/mailstorm/pulls,1,1
